vendorId,vendorName,modelId,modelName,modelEQ
555,森海塞尔,1345,MX685,"[5.8, 4.1, 2.2, 0.2, -1.3, -0.1, 2, 3.4, 1.8, 2.8]"
555,森海塞尔,1346,MX880,"[6, 4.2, 2.5, 1, -0.4, 0, -0.3, 2.6, 0.1, 0.4]"
555,森海塞尔,1347,MX980,"[8, 5.6, 2.7, 0.6, -1, -0.1, 0, 2.6, 0.6, 1.5]"
555,森海塞尔,1348,MX985,"[8.3, 5.7, 3, 0.6, -1, -0.1, 0.5, 2.8, 0.7, 1.9]"
555,森海塞尔,1349,OMX680,"[6.7, 4.8, 2.6, 0.5, -1, -0.2, 0.6, 1.7, 0, 1.2]"
555,森海塞尔,1350,PX90,"[5.6, 3.4, 2.3, 1, -0.3, -0.1, 0.3, -0.1, -1, -1.3]"
555,森海塞尔,1351,PX100II,"[4, 2.7, 1.4, 0, -0.8, -0.1, 1.5, 2.6, 2.4, 1.7]"
555,森海塞尔,1352,PX200II,"[3.2, 2.6, 1.6, 0.6, -0.5, -0.1, 1.1, 2.7, 1.2, 2.7]"
555,森海塞尔,1353,Urbanite XL,"[4, 2.4, 0.7, -0.8, -1.6, -0.1, 1.4, 3, 0.6, -0.2]"
555,森海塞尔,1575,HD598CS,"[-1.31, -0.41, 2.69, 2.09, -0.99, 3.09, 3.29, 0.99, -1.71, -2.71]"
555,森海塞尔,1576,HD599,"[-2.67, 0.13, 2.33, 3.03, 2.73, 0.53, 2.13, 2.13, -2.07, -3.97]"
555,森海塞尔,1577,HD700,"[-2.57, -0.27, 2.13, 3.03, 2.73, 1.73, 1.63, 0.63, 1.93, -3.02]"
555,森海塞尔,1579,HD800S,"[4.7, 2.3, 1.5, -2, -2, -1, 0, -2, 1, 0]"
555,森海塞尔,1580,RS165,"[-2.7, -2.4, -3, 0.89, 0.23, 1.47, 0, 3, 0.89, 3]"
555,森海塞尔,1581,RS175,"[-3, -3, -0.3, 3, 3, 1, 0.5, -2, 1.5, 1]"
555,森海塞尔,1582,RS185,"[0.93, -1.1, -1.5, -2.5, 0.8, 1.3, -2, 1, 3, 2.5]"
555,森海塞尔,1583,RS195,"[-3, -3, 3, 2.5, 1.3, 1.6, 2, -2, 3, 1.2]"
555,森海塞尔,1802,HD430,"[3.5, 1, -0.7, -0.5, -0.5, 0, 2, 3, 3, 2]"
555,森海塞尔,1809,HD480,"[4, 0, -1, -0.5, -0.5, 0, 0, 1.5, 3, 2]"
555,森海塞尔,1810,HD560,"[4, -0.5, -1, -0.5, -0.5, 0, 0.5, 3, 3, 3]"
555,森海塞尔,1811,HD565,"[4.5, 1.5, 0, 0, 0, 0.5, 1.5, 3, 3.5, 3]"
555,森海塞尔,1860,IE400Pro,"[2.7, 3.1, 0.8, 0.2, -0.3, 0.5, 1.5, 2.1, 1.8, 0.6]"
557,TFZ,1619,Series 2,"[-2, -1, -1, 0, 2.5, 3, 2.5, 0, 0, 1]"
557,TFZ,1620,T1 Galaxy,"[-3, -1, 1, 1, -1, -2, -2, -1, 2, 3]"
557,TFZ,1621,King,"[-3, -2.5, -1.5, -0.2, 1, 0, -3, -2.5, -0.3, 3]"
557,TFZ,1622,King Pro,"[-3, -2.5, -1.5, -0.2, 1, 0, -3, -3, -0.5, 2]"
557,TFZ,1623,MyLove 2,"[-3, -3, -2, 0, 2, 0, -5, -5, 1, 3]"
557,TFZ,1662,Queen,"[-2, 0, -3, -1, 2, 1, -3, -1, 4, 1]"
557,TFZ,1663,TEQUILA 1,"[1, -3, -1, -6, -5, 0, 0, 2, 5, 1]"
557,TFZ,1664,Air King,"[-1, 0, -2, -1, 1, 1, -3, 0, 4, 1]"
557,TFZ,1665,SECRET GARDEN,"[-2, -1, -1, -1.5, 1, 3, -2, 1, -1, -2]"
557,TFZ,1740,MyLove Edition,"[-3, -3, -1, 2, 1, -2, 0.5, -1, -1, 0]"
557,TFZ,1741,T x Bear Monica,"[0, 0, -1, -1, 2, 2, -0.5, 0, 2, 2]"
557,TFZ,1742,King Edition,"[-1, -1, -0.5, 0, 2, 2, -0.5, 1, 0, 0]"
557,TFZ,1743,Queen LTD,"[-3, -3, -2, 0, 0, 0, 0, -2, -2, 0]"
557,TFZ,1744,T1SM,"[1, 2, 3, 3, 2, 1, 0.5, -1, -1, 0]"
557,TFZ,1745,S2 Pro,"[1, 1, 0, 0, 2, 2, 0.5, 1, 2, 0]"
557,TFZ,1746,No.3,"[0, 0, 0, -2, -1, -1, -1, 0.5, 0.5, 0]"
559,B&O,1630,E8,"[0.76, 2.1, 2.1, -3.2, -1.7, 0.6, 0.2, 3, -3, 2]"
559,B&O,1631,H3,"[-3, -1.7, -1.7, 3, 0.7, -1.1, -2.8, 3, 3, 0]"
559,B&O,1632,H6,"[2.5, 1.7, 0.7, -0.3, -1, 0.1, 1.6, 1.9, 0.7, 2.6]"
559,B&O,1633,H9,"[-3, -2, -1, 0, 3, 6, 1.5, -1, 3, -2]"
559,B&O,1634,Earset 3i(A8),"[3, 3, -3, -3, -3, -3, -3, -2, 2, 2]"
559,B&O,1637,H4,"[0, 0, 0, 0, 1.5, 3, 4, 2, 1.5, 1]"
559,B&O,1638,H9i,"[-3, -2, 0, 2, 4, 4, 1, -2, -2, -1]"
561,松下,1635,RP-HJE125,"[3.6, 2.1, 0.4, -1.2, -1.9, -0.2, 1.5, 2.3, 0.7, 0.7]"
561,松下,1636,RP-HJX20,"[-1.5, -1.1, -0.4, -1.2, -1.9, -0.2, 1.5, 2.3, 0.7, 0.7]"
563,JVC,1650,HA-FX850,"[-2, -3, -3, -2, -1, 0, 2, -2, -2, 0]"
563,JVC,1717,HA-S28BT,"[1.5, 1.5, 1, 0.5, 0, 0, 1.5, 2, 1.5, 1]"
565,缤特力,1652,Backbeat Pro,"[-2, -0.8, 2, 2, 2, 2, 0.5, -0.5, -1, 0]"
565,缤特力,1653,BackBeat Pro2,"[-3, 1.2, 2, 2, -0.3, 0.2, -0.3, -0.5, -0.5, 0]"
565,缤特力,1654,BackBeat Go,"[-2, -3, -2.5, -1.5, 0, 0, 0, 1.5, -6, 0]"
565,缤特力,1655,BackBeat 500,"[-2, -2, -2, -1.5, 0.4, 0, -1, 0.5, -1, 0]"
565,缤特力,1656,RIG 600,"[-2, 2, 2, 1.5, 1.4, 0, 1, 0.5, -3, 0]"
565,缤特力,1657,RIG 800,"[-1, 0, 0, 2, 2, 0, 0, -1.5, -1, 0]"
567,Teufel,1658,Real Blue NC,"[-4, -5, -6, -4, -3, 0, 2, 1, -8, 0]"
567,Teufel,1659,Mute BT,"[-2, -3, -6, -3, 3, 2, 3, 1, -3, 0]"
567,Teufel,1660,Move Pro,"[-3, -4, -4, -2, 0, 0, -1, 2, 0, 0]"
567,Teufel,1661,Real Z,"[0, -2, -2, -1, 0, 3, 2, 1, -3, 0]"
567,Teufel,1670,Real Blue NC(降噪开启),"[-3, -2, -3, -4.5, -2.5, -1, 2.5, 4.5, -1.5, -3]"
567,Teufel,1671,Mute BT(降噪开启),"[-2, -2, -3, -4, 0, 1, 5, 6, 0, 0]"
569,兴戈,1666,EM1,"[1, 0, -2, -2, 1, 2, 0, 1, 4, -4]"
569,兴戈,1667,EM2,"[3, 1.5, -0.5, -3, -1, 0, -2, 3, 5, -2]"
569,兴戈,1668,EM3,"[0, 0, -1, -0.5, 3, 2, -1, 2, 2, -4]"
569,兴戈,1669,EM5,"[2.5, 2, -1, -2, 2, 0, -5, 1, 5, -9]"
569,兴戈,1672,EN700 Bass,"[2, 1, -2, -3, 1, 2, 0, 0, 3, -2]"
569,兴戈,1673,EN700 Pro,"[1.5, -0.5, -1.5, -2, 0.5, 1.5, -0.5, 1.5, 1.5, -4.5]"
569,兴戈,1674,EN700 MKII,"[2, 1, -2, -1.5, 2, 2.5, -1, 0, 3, -2]"
569,兴戈,1675,ET1000,"[3, 2, 0, 0.5, 1.5, 1.5, 5, 8, -3, -6]"
571,达音科,1676,Titan 3,"[2, 3, 2, -1.5, -1, 0, -2, -8, -1, -4]"
571,达音科,1677,Titan 5,"[2, 3, 2, -1.5, -1, 0, -2, -8, -1, -4]"
571,达音科,1678,隼,"[-3, -3, -3, -4, 0, 1, 4, 3, -3, -3]"
571,达音科,1679,DK-3001,"[2, 0, -2, -3, 1, 2, -3, 4, -2, -4]"
573,Oriolus,1680,灰黄鹂,"[3, 2, -1, -0.5, 0, 0.5, 2, 4, -4, -2]"
573,Oriolus,1681,水黄鹂,"[-2, -2, -1, -1, 0, 1, 2, 4, 0, -1]"
575,艾巴索,1690,IT01,"[-5, -5, -6, -6.5, -2, 0, 2, 1.5, -3.5, 0]"
575,艾巴索,1691,IT04,"[-4, -4, -5, -5.5, -1.5, 0, 0, 0, -3, 0]"
575,艾巴索,1692,IT01s,"[-0.5, -2, -4, -5, 0, 3, 4.5, 3, 2, -1]"
575,艾巴索,1739,AM05,"[2, 1.5, -0.5, -1.5, -1.5, -1, 0, 1, 1, -1]"
577,AUDIOFLY,1693,AF120,"[6, 4, 2, 0, 0.5, 0, -3, -3, 0, 0]"
577,AUDIOFLY,1694,AF140,"[-2, -4, -6, -5.5, -1.5, 0, -0.5, 0, 2, 0]"
577,AUDIOFLY,1695,AF160,"[6, 4, 0, -2, -1, -1, -1, 0, 4, 0]"
577,AUDIOFLY,1696,AF180,"[0, 0, 0, 0, 0.5, 0, 0, 0, 0, -3]"
577,AUDIOFLY,1697,AF1120,"[0, 0, 0, 0, 0, 0, 0, -2, 0, 0]"
579,NF AUDIO,1698,NF3u,"[0.5, -1, -2, -2.5, 1.5, 2, -2, -0.5, 0.5, -3]"
579,NF AUDIO,1699,NF4u,"[1, -0.5, -3, -3, 0, 2.5, -1, 1.5, 3, 0]"
581,qdc,1707,海王星,"[3, 2.5, 2, 0, -2, 0, 1, 0, -2, 2]"
581,qdc,1708,海王星 蓝牙版,"[1, -1, -1, 0, -2, 0, 1, 0, -2, 2]"
581,qdc,1709,变色龙 V3,"[0, 0, -1, -1, -1, 0, -2, -1, -3, -1]"
581,qdc,1710,变色龙 V6,"[-1.5, -1.5, -2, -1, 0, 0, -3, 0, 0, 1]"
581,qdc,1711,变色龙 VX,"[0, -1, 0, 0, 0, 0, -2, 1, -1.5, 1]"
581,qdc,1712,双子座,"[1.5, 1.5, 2, 2, 1, 0, 1, 2, -0.5, -1]"
581,qdc,1713,蒙娜丽莎,"[0, 0, -1.5, -3, -1.5, 0, 1.5, 3, -1, 2]"
581,qdc,1714,3单元动铁 HiFi版,"[4, 4, 2, 1, 0, 0, -2, -2, -1, 1]"
581,qdc,1715,5单元动铁 HiFi版,"[0, 0.5, 0, -1.5, -0.5, -0.5, 0.5, 3, -1.5, -2]"
581,qdc,1716,8单元动铁 HiFi版,"[0.5, 1, 0, -1, -2, -0.5, 0.5, 2, -2, -0.5]"
583,KEF,1718,SPACE ONE,"[-1.5, -1, -2.5, 0.5, 0.5, 0, 3, 6, 1.5, -0.5]"
583,KEF,1719,MOTION ONE,"[0, 0, 0, -1, -0.5, 0, 1, 1, 0.5, 0.5]"
585,XA,1723,Xray2,"[2, 2, 1.5, 1, 0, 1, 1, -1.5, -1.5, -1]"
587,余音,1728,GY-05S,"[-3, -3, -2, -2, -1, 0, -2, -3, 0, 0]"
587,余音,1729,GY-06,"[-6, -6, -4, -3, -2, 0, 1, -2, 0, 0]"
587,余音,1730,GY-07,"[0.5, 0.5, 0, -0.5, 0, 1, 0, -1, -1.5, -1.5]"
587,余音,1731,BR-1,"[0, 0, 0, 0, 0, 1, -2, -5, -0.5, -1.5]"
587,余音,1732,WH-189,"[0, 1, 2, 1, 1, 0, 0, 2, 4, -4]"
587,余音,1776,GY-08,"[0.5, 0, 0, 0, 0.5, 1, 0, 0.5, 0.5, 0]"
587,余音,1777,GY-09,"[0, 0.5, 0, 0, 0.5, 1, 0, 0.5, 0, -0.5]"
587,余音,1778,RC-ONE,"[0.5, 0.5, 0, 0, 0.5, 1, 0, -0.5, 0, 0]"
589,TANCHJIM,1733,Blues,"[2, 1, 0, 0, 0, 0, 0, 0, -2, 0]"
589,TANCHJIM,1734,Cora,"[-4, -4, -2, 0, 0, 0, -3, -2, 0, 0]"
589,TANCHJIM,1735,Oxygen,"[-1, -1, -1, -1, -1, 1.5, -1.5, -1, -1, 0]"
593,听宝,1736,AURORA(欧若拉),"[2, 2, 2, 0, -0.5, -1, 1, 1, 0, 0]"
595,一加,1737,云耳 2,"[3, -2.5, -3, -2.5, -1.5, 2, 1, 1, 0.5, -0.5]"
597,AUKEY,1747,B60,"[-3, -2, 0, -1, 0, 0, 2, 1, 0, 0]"
597,AUKEY,1748,B80,"[-3, -3, -1, -1, 0, 1, -1, 1, 1, -2]"
597,AUKEY,1749,T10,"[1, 0, 0, -3, -2, 0, 3, 1.5, 0, 0]"
599,水月雨,1751,A8,"[0, -2, 0, 0, 2, 0, -1, -1, 2, 0]"
599,水月雨,1752,Blessing,"[0, 1.5, 0, 0, 1, 1, 0, -1.5, -2.5, 0.5]"
599,水月雨,1753,Blessing2,"[0, 0, 0, -1.5, 0, 1, -0.7, -1.5, -3, 1]"
599,水月雨,1754,KXXS,"[0, -1, 0, -1.5, 0, 1.5, -1.5, 0, -5, 1]"
599,水月雨,1755,S8,"[-1.5, 0, 0, -2, 1, 0, 0, -2, 2, -2]"
599,水月雨,1756,VX Classic,"[0, 0, 3, 1, 0, -2, 0, 1, -1, -2]"
599,水月雨,1757,白雪 Shiro Yuki,"[0, 0, 0, 0, 0, -1.2, -2, -3, 1, 3]"
599,水月雨,1758,日轮 Solis,"[0, 0, 0, 0, -3, 0.5, 1, -1.5, -1, 0]"
599,水月雨,1759,无名 Nameless,"[0, 0, 0, 0, 0, 0, -2, 3, -1, 1]"
599,水月雨,1760,夏空 Chaconne(花洒),"[0, 0, 0, 0, 0, -2.5, 1, 2, -1, 1]"
599,水月雨,1761,星野 Starfield,"[0, -0.5, -1, -2, -1, 3, -1.5, 0, 1, -1]"
599,水月雨,1762,银色飞船 SpaceShip,"[0, 2, 0, -2, 0, 2, -1, -1, 1, -2]"
601,山灵,1763,ME100,"[3, 1.6, -0.2, -1.6, -1.1, 0.4, -0.7, -0.9, 0.4, -0.9]"
601,山灵,1764,ME100 LTD,"[3, 1.1, -1.2, -2.8, -1.2, 0.9, -0.7, 0.2, 1.5, -0.8]"
601,山灵,1765,ME200,"[-0.8, -1.4, -2.2, -1.8, 1.4, 3, 0.2, -0.8, 1.8, 0.6]"
601,山灵,1766,ME500 白金版,"[1.1, -0.3, -2.3, -3.4, -1.1, 1, -0.6, 0.6, 3, 2]"
601,山灵,1767,ME500 钨钢灰,"[1.2, 0, -1.7, -2.7, -1.2, 0.2, -0.9, 0.2, 3, 1.9]"
601,山灵,1768,MTW100 动圈,"[-2.7, -2.7, -2.8, -1.5, 1.5, 3, 2.9, 1.6, -0.5, 1.2]"
601,山灵,1769,MTW100 动铁,"[0.6, -0.8, -2.8, -4, -1.2, 2, 2.2, 0.5, 3, 0.4]"
601,山灵,1770,MW100,"[2.5, 0.6, -2, -3.3, -0.1, 3, 2.9, -2.1, -1.8, 0.3]"
603,NICEHCK,1771,B40,"[0, 0, -1, -2, -3, 0, 1, 0, 0, 0]"
603,NICEHCK,1772,DB3,"[0, -2, -1, -1, -2, 0, -2, -2, 0, 0]"
603,NICEHCK,1773,NX7 Pro,"[-1, -1, -1, -1, -2, -2, 2, 1, -2, 1]"
605,QCY,1780,QY8,"[0, 0, 0.5, -0.5, -0.5, 0, 1, 0, 0, 0]"
607,魔浪,1781,mifo-O7,"[4, 3, 2.5, 1, 0.5, 0, 0.2, 1, 2, 2]"
607,魔浪,1782,mifo-O5,"[3.5, 3, 2, 1.5, 0, 0.5, 1, 1.5, 2, 2]"
609,飞傲,1783,FA7,"[-1, -1.5, -2, -3, -1, 0, 0.5, 4, 1, 4]"
609,飞傲,1784,FA9,"[3, 2, 0.5, -0.3, 1.2, 0, 0.3, 2.5, 3, 5]"
609,飞傲,1785,FH5,"[1.3, 1.9, 1.5, 0.6, 1.2, 0, -0.5, 4, 0, 4]"
609,飞傲,1786,FH7,"[4, 3, 1.5, 0.3, 1.5, 0, -0.5, 4, 1.2, 2]"
610,BGVP,1787,DMG,"[-3, -3, -2, -2, -1, 0, 0.5, 0, 0, -1]"
610,BGVP,1788,DH3,"[2, 1, 0.5, -0.3, 0.6, 0, 0.3, 2.5, 4, 5]"
610,BGVP,1789,DM6,"[3, 2, 0, 0.6, 0.2, 0, 1.5, 4, 5, 3]"
610,BGVP,1790,DM7,"[0.5, -0.5, -1, -0.5, 0.5, 0, -0.3, 3, 0, 1.5]"
610,BGVP,1791,DMS,"[-0.5, -1, -0.5, 0, 0.5, 0, -0.5, 3, 4, 2]"
610,BGVP,1792,DN1s,"[-2, -1, -1.5, -1.5, 0.5, 0, -0.5, 0, 0.2, -1]"
610,BGVP,1793,DS1 pro,"[-0.5, -1, -0.5, 0.3, 0.5, 0, -0.5, 1, 3, 2]"
610,BGVP,1794,DX5,"[1, 0.2, -0.5, -1, -0.5, 0, 2, 4, 1.2, 2]"
610,BGVP,1795,Q2,"[2, 1, 0.5, -0.5, 0.5, 0, -0.5, 2, 0.5, 0.5]"
610,BGVP,1796,VG4,"[0, -0.5, -1, -1, -0.5, 0, -0.5, 2, 1.2, 1]"
610,BGVP,1797,ZERO,"[2, 0.5, -0.5, -0.5, 0, 0, 2, 0.5, 1.2, 0]"
611,TORRAS,1798,H1,"[-2, -2, -2, -1, -1, 0, 1, 1.5, 2, 3]"
611,TORRAS,1799,H2,"[-2, -2, -2, -1, -1, 0, 1.5, 2, 2, 4]"
611,TORRAS,1800,H28,"[-2, -2, -1.5, -1, -1, 0, -0.5, -1, 2, 4]"
611,TORRAS,1801,H32,"[-3, -2, -2, -2, -1.5, 0, 2, 2.5, 3, 4]"
612,七赫兹,1813,i-88,"[3.5, 0.5, -1, -1.5, -0.5, 0, -1, 3, 4, 4]"
613,Presonus,1808,HD7,"[2, 0, -0.5, 0, 1, 0, -0.5, 3, 3, 3.5]"
614,酷狗,1814,M3能量圈,"[5, 4, 2.5, 0.5, 0.5, 0, 0, 3, 1, 3]"
614,酷狗,1816,X5,"[0, 0, 0.5, 2, 1.5, 0.5, 0, 1.5, 3, 3]"
614,酷狗,1818,M1,"[0.5, 2, 1.5, 0, 0.5, 1, 0, 2, 1.5, 2]"
614,酷狗,1819,M1L,"[5, 4, -2, 0, 2, 1.5, 0.5, 3, 3.5, 4]"
614,酷狗,1820,M51彩虹糖,"[3.5, 1.5, 0.5, 0.5, 1, 0, 1.5, 2.5, -1, 2]"
614,酷狗,1821,X6,"[4, 3.5, 1.5, -0.5, -0.5, 0, 0.5, 2, 2.5, 4]"
615,宾力,1823,Q13,"[-3, -2.5, -3, -2, 0, 0, 1, 3, 1, 3]"
615,宾力,1824,T20,"[-1, -2, -3, -2, -0.5, 0, 1.5, 2, 0, 3]"
621,233621,1834,Hush,"[1.3, 2.1, 0.8, 0.7, 1.6, 0, -0.7, 0.3, -0.5, 0]"
621,233621,1835,Zen,"[1.3, -2, -1, -0.5, 1.5, 0, 1.8, 3.3, 4.3, -2]"
627,魁宝,1862,不凡,"[3, 1.5, 0.5, 0, 0, 0.5, 0, 2, 2.5, 3]"
627,魁宝,1863,云雀,"[1, 1.5, 0.5, 1, 3, 3, 0.5, 0.5, 1, -0.5]"
627,魁宝,1864,KS2,"[0.5, 1, 0.5, 0.5, 0.8, 2.5, 0, 0.5, 1.5, -0.5]"
629,甜润,1865,i3,"[0.5, 1, 2.5, 0, 1.5, 1, 0, 0.5, 2.5, 1]"
629,甜润,1866,星海,"[0.5, 1.8, 0.5, 0, 0.3, 1.2, 0, 1.5, 3, -0.5]"
